TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","C<sub>p</sub>"
ZONE NODES= 164, ELEMENTS= 164, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.245691e-01	5.049696e-02	9.405764e-01	3.422888e+02	4.496697e+01	2.260814e+05	6.508989e+04	2.410737e+02	1.179208e+00	-7.982426e-01	
1.374449e-01	5.208732e-02	9.285115e-01	3.417877e+02	3.944663e+01	2.235244e+05	6.391200e+04	2.397869e+02	1.193661e+00	-8.241911e-01	
1.511220e-01	5.356443e-02	9.169571e-01	3.411280e+02	3.422850e+01	2.210689e+05	6.279064e+04	2.385482e+02	1.207554e+00	-8.488942e-01	
1.656128e-01	5.491657e-02	9.058363e-01	3.403304e+02	2.929250e+01	2.186996e+05	6.171738e+04	2.373494e+02	1.220986e+00	-8.725376e-01	
1.809249e-01	5.613248e-02	8.951126e-01	3.394112e+02	2.462035e+01	2.164089e+05	6.068835e+04	2.361881e+02	1.233986e+00	-8.952065e-01	
1.970602e-01	5.720064e-02	8.848366e-01	3.383986e+02	2.019411e+01	2.142085e+05	5.970765e+04	2.350700e+02	1.246493e+00	-9.168109e-01	
2.140142e-01	5.811033e-02	8.750932e-01	3.373220e+02	1.600369e+01	2.121171e+05	5.878281e+04	2.340057e+02	1.258394e+00	-9.371848e-01	
2.317754e-01	5.885153e-02	8.659618e-01	3.362159e+02	1.204181e+01	2.101531e+05	5.792008e+04	2.330026e+02	1.269605e+00	-9.561902e-01	
2.503250e-01	5.941559e-02	8.574343e-01	3.350933e+02	8.303369e+00	2.083149e+05	5.711837e+04	2.320627e+02	1.280108e+00	-9.738517e-01	
2.696362e-01	5.979516e-02	8.494502e-01	3.339722e+02	4.780482e+00	2.065915e+05	5.637015e+04	2.311754e+02	1.290022e+00	-9.903346e-01	
2.896741e-01	5.998470e-02	8.418610e-01	3.328291e+02	1.468344e+00	2.049497e+05	5.566261e+04	2.303316e+02	1.299450e+00	-1.005921e+00	
3.103953e-01	5.998066e-02	8.346690e-01	3.316939e+02	-1.646953e+00	2.033924e+05	5.499355e+04	2.295238e+02	1.308476e+00	-1.020660e+00	
3.317484e-01	5.978170e-02	8.278466e-01	3.305412e+02	-4.568499e+00	2.019104e+05	5.436352e+04	2.287642e+02	1.316965e+00	-1.034540e+00	
3.536738e-01	5.938874e-02	8.216099e-01	3.294663e+02	-7.313119e+00	2.005568e+05	5.378645e+04	2.280539e+02	1.324905e+00	-1.047252e+00	
3.761043e-01	5.880515e-02	8.158361e-01	3.283875e+02	-9.866144e+00	1.992972e+05	5.325871e+04	2.274145e+02	1.332054e+00	-1.058878e+00	
3.989660e-01	5.803653e-02	8.108377e-01	3.274828e+02	-1.225963e+01	1.982132e+05	5.279532e+04	2.268255e+02	1.338640e+00	-1.069086e+00	
4.221787e-01	5.709076e-02	8.061246e-01	3.264859e+02	-1.445519e+01	1.971765e+05	5.237298e+04	2.263265e+02	1.344222e+00	-1.078390e+00	
4.456572e-01	5.597780e-02	8.023721e-01	3.258308e+02	-1.654238e+01	1.963707e+05	5.201712e+04	2.258400e+02	1.349665e+00	-1.086230e+00	
4.693124e-01	5.470942e-02	7.980664e-01	3.247620e+02	-1.839287e+01	1.954080e+05	5.164695e+04	2.254426e+02	1.354112e+00	-1.094384e+00	
4.930526e-01	5.329892e-02	7.953860e-01	3.245322e+02	-2.021582e+01	1.948650e+05	5.136021e+04	2.249465e+02	1.359666e+00	-1.100701e+00	
5.167849e-01	5.176075e-02	7.905235e-01	3.227585e+02	-2.176598e+01	1.937109e+05	5.100903e+04	2.247826e+02	1.361501e+00	-1.108437e+00	
5.404165e-01	5.011031e-02	7.915042e-01	3.242917e+02	-2.364703e+01	1.940988e+05	5.092473e+04	2.241330e+02	1.368776e+00	-1.110295e+00	
5.638564e-01	4.836354e-02	7.826362e-01	3.203187e+02	-2.491166e+01	1.918979e+05	5.038044e+04	2.242499e+02	1.367467e+00	-1.122285e+00	
5.870164e-01	4.653654e-02	8.034267e-01	3.278567e+02	-2.625122e+01	1.968884e+05	5.182592e+04	2.247145e+02	1.362263e+00	-1.090442e+00	
6.098127e-01	4.464531e-02	8.110818e-01	3.195229e+02	-1.876329e+01	1.973899e+05	5.369417e+04	2.306178e+02	1.296253e+00	-1.049285e+00	
6.321669e-01	4.270556e-02	9.953113e-01	3.127146e+02	-2.539682e+01	2.342109e+05	7.390454e+04	2.586679e+02	9.776800e-01	-6.040601e-01	
6.540069e-01	4.073238e-02	1.262538e+00	3.128720e+02	-3.423633e+01	2.903802e+05	1.004597e+05	2.771902e+02	7.469115e-01	-1.906205e-02	
6.752678e-01	3.874005e-02	1.290595e+00	3.155967e+02	-3.296861e+01	2.965207e+05	1.030049e+05	2.780342e+02	7.355315e-01	3.700749e-02	
6.958926e-01	3.674199e-02	1.274621e+00	3.174195e+02	-3.137256e+01	2.932459e+05	1.013345e+05	2.769534e+02	7.500864e-01	2.096041e-04	
7.158322e-01	3.475055e-02	1.268529e+00	3.174426e+02	-3.200795e+01	2.919599e+05	1.007348e+05	2.766364e+02	7.543237e-01	-1.300207e-02	
7.350461e-01	3.277701e-02	1.272998e+00	3.169030e+02	-3.305226e+01	2.928770e+05	1.012011e+05	2.769413e+02	7.502487e-01	-2.730158e-03	
7.535021e-01	3.083146e-02	1.277298e+00	3.162982e+02	-3.379133e+01	2.937522e+05	1.016570e+05	2.772526e+02	7.460745e-01	7.314792e-03	
7.711762e-01	2.892290e-02	1.280266e+00	3.155830e+02	-3.444173e+01	2.943366e+05	1.019912e+05	2.775192e+02	7.424876e-01	1.467680e-02	
7.880520e-01	2.705912e-02	1.283810e+00	3.147210e+02	-3.510524e+01	2.950341e+05	1.023911e+05	2.778381e+02	7.381850e-01	2.348617e-02	
8.041209e-01	2.524679e-02	1.288108e+00	3.137443e+02	-3.573065e+01	2.958840e+05	1.028716e+05	2.782106e+02	7.331387e-01	3.407154e-02	
8.193807e-01	2.349152e-02	1.292673e+00	3.126813e+02	-3.629716e+01	2.967852e+05	1.033835e+05	2.786076e+02	7.277371e-01	4.534836e-02	
8.338357e-01	2.179787e-02	1.297366e+00	3.115407e+02	-3.681682e+01	2.977092e+05	1.039125e+05	2.790201e+02	7.220998e-01	5.700097e-02	
8.474957e-01	2.016940e-02	1.302223e+00	3.103270e+02	-3.729629e+01	2.986638e+05	1.044614e+05	2.794478e+02	7.162244e-01	6.909263e-02	
8.603753e-01	1.860879e-02	1.307228e+00	3.090471e+02	-3.773503e+01	2.996464e+05	1.050281e+05	2.798882e+02	7.101428e-01	8.157767e-02	
8.724932e-01	1.711785e-02	1.312338e+00	3.077058e+02	-3.813302e+01	3.006484e+05	1.056081e+05	2.803379e+02	7.038982e-01	9.435434e-02	
8.838717e-01	1.569767e-02	1.317532e+00	3.063063e+02	-3.849204e+01	3.016655e+05	1.061990e+05	2.807950e+02	6.975149e-01	1.073713e-01	
8.945358e-01	1.434858e-02	1.322802e+00	3.048509e+02	-3.881308e+01	3.026961e+05	1.067996e+05	2.812581e+02	6.910079e-01	1.206025e-01	
9.045127e-01	1.307038e-02	1.328137e+00	3.033414e+02	-3.909642e+01	3.037385e+05	1.074088e+05	2.817263e+02	6.843903e-01	1.340235e-01	
9.138314e-01	1.186230e-02	1.333531e+00	3.017774e+02	-3.934314e+01	3.047912e+05	1.080259e+05	2.821988e+02	6.776680e-01	1.476177e-01	
9.225219e-01	1.072308e-02	1.338986e+00	3.001588e+02	-3.955388e+01	3.058547e+05	1.086509e+05	2.826754e+02	6.708428e-01	1.613871e-01	
9.306150e-01	9.651145e-03	1.344500e+00	2.984825e+02	-3.972825e+01	3.069289e+05	1.092840e+05	2.831561e+02	6.639103e-01	1.753328e-01	
9.381415e-01	8.644547e-03	1.350086e+00	2.967464e+02	-3.986775e+01	3.080160e+05	1.099261e+05	2.836414e+02	6.568629e-01	1.894780e-01	
9.451325e-01	7.701075e-03	1.355747e+00	2.949426e+02	-3.997161e+01	3.091164e+05	1.105779e+05	2.841320e+02	6.496838e-01	2.038379e-01	
9.516186e-01	6.818331e-03	1.361509e+00	2.930683e+02	-4.004039e+01	3.102359e+05	1.112421e+05	2.846290e+02	6.423564e-01	2.184691e-01	
9.576299e-01	5.993788e-03	1.367373e+00	2.911059e+02	-4.007047e+01	3.113737e+05	1.119197e+05	2.851345e+02	6.348428e-01	2.333953e-01	
9.631955e-01	5.224792e-03	1.373404e+00	2.890544e+02	-4.006611e+01	3.125439e+05	1.126166e+05	2.856501e+02	6.271157e-01	2.487486e-01	
9.683438e-01	4.508614e-03	1.379578e+00	2.868690e+02	-4.001593e+01	3.137386e+05	1.133330e+05	2.861809e+02	6.190889e-01	2.645306e-01	
9.731020e-01	3.842544e-03	1.386073e+00	2.845726e+02	-3.993186e+01	3.149983e+05	1.140842e+05	2.867277e+02	6.107414e-01	2.810792e-01	
9.774963e-01	3.223806e-03	1.392730e+00	2.820327e+02	-3.977273e+01	3.162805e+05	1.148625e+05	2.873041e+02	6.018508e-01	2.982255e-01	
9.815515e-01	2.649735e-03	1.400099e+00	2.793374e+02	-3.961085e+01	3.177105e+05	1.157138e+05	2.879100e+02	5.924015e-01	3.169789e-01	
9.852913e-01	2.117668e-03	1.407555e+00	2.761199e+02	-3.933393e+01	3.191325e+05	1.165999e+05	2.885780e+02	5.818545e-01	3.364983e-01	
9.887381e-01	1.625015e-03	1.417200e+00	2.730583e+02	-3.884070e+01	3.210381e+05	1.176801e+05	2.892692e+02	5.707869e-01	3.602950e-01	
9.919131e-01	1.169286e-03	1.425172e+00	2.676647e+02	-3.746136e+01	3.224552e+05	1.187310e+05	2.902198e+02	5.552948e-01	3.834461e-01	
9.948361e-01	7.480494e-04	1.440044e+00	2.611791e+02	-3.937396e+01	3.253423e+05	1.204477e+05	2.913754e+02	5.360029e-01	4.212635e-01	
9.975259e-01	3.590082e-04	1.452444e+00	2.542353e+02	-4.436155e+01	3.277142e+05	1.219144e+05	2.924059e+02	5.183312e-01	4.535757e-01	
1.000000e+00	-1.332268e-16	1.450352e+00	2.645276e+02	2.722826e+00	3.275938e+05	1.213871e+05	2.915611e+02	5.328526e-01	4.419591e-01	
9.975259e-01	-3.590082e-04	1.504789e+00	3.028133e+02	4.556460e+01	3.416400e+05	1.241928e+05	2.875089e+02	5.986688e-01	5.037677e-01	
9.948361e-01	-7.480494e-04	1.453412e+00	2.890319e+02	4.354429e+01	3.297748e+05	1.201534e+05	2.879902e+02	5.911434e-01	4.147807e-01	
9.919131e-01	-1.169286e-03	1.449933e+00	3.018119e+02	4.238223e+01	3.297599e+05	1.190914e+05	2.861296e+02	6.198670e-01	3.913862e-01	
9.887381e-01	-1.625015e-03	1.436092e+00	3.048725e+02	4.333239e+01	3.269803e+05	1.175862e+05	2.852360e+02	6.333271e-01	3.582260e-01	
9.852913e-01	-2.117668e-03	1.426756e+00	3.081288e+02	4.394060e+01	3.251828e+05	1.164935e+05	2.844346e+02	6.452295e-01	3.341550e-01	
9.815515e-01	-2.649735e-03	1.417516e+00	3.106926e+02	4.401688e+01	3.233636e+05	1.154525e+05	2.837302e+02	6.555662e-01	3.112220e-01	
9.774963e-01	-3.223806e-03	1.409627e+00	3.131647e+02	4.416324e+01	3.218323e+05	1.145416e+05	2.830670e+02	6.651984e-01	2.911549e-01	
9.731020e-01	-3.842544e-03	1.401936e+00	3.152571e+02	4.421909e+01	3.203219e+05	1.136713e+05	2.824572e+02	6.739722e-01	2.719824e-01	
9.683438e-01	-4.508614e-03	1.394783e+00	3.172421e+02	4.424151e+01	3.189219e+05	1.128568e+05	2.818717e+02	6.823264e-01	2.540403e-01	
9.631955e-01	-5.224792e-03	1.387821e+00	3.190598e+02	4.420808e+01	3.175539e+05	1.120696e+05	2.813096e+02	6.902824e-01	2.366978e-01	
9.576299e-01	-5.993788e-03	1.381115e+00	3.207871e+02	4.414150e+01	3.162366e+05	1.113108e+05	2.807618e+02	6.979793e-01	2.199832e-01	
9.516186e-01	-6.818331e-03	1.374535e+00	3.224149e+02	4.403357e+01	3.149414e+05	1.105691e+05	2.802260e+02	7.054550e-01	2.036438e-01	
9.451325e-01	-7.701075e-03	1.368084e+00	3.239742e+02	4.389039e+01	3.136707e+05	1.098427e+05	2.796977e+02	7.127771e-01	1.876407e-01	
9.381415e-01	-8.644547e-03	1.361708e+00	3.254666e+02	4.370988e+01	3.124132e+05	1.091265e+05	2.791750e+02	7.199742e-01	1.718634e-01	
9.306150e-01	-9.651145e-03	1.355397e+00	3.269050e+02	4.349510e+01	3.111673e+05	1.084187e+05	2.786557e+02	7.270810e-01	1.562700e-01	
9.225219e-01	-1.072308e-02	1.349116e+00	3.282932e+02	4.324452e+01	3.099258e+05	1.077157e+05	2.781380e+02	7.341237e-01	1.407850e-01	
9.138314e-01	-1.186230e-02	1.342856e+00	3.296390e+02	4.295876e+01	3.086875e+05	1.070164e+05	2.776203e+02	7.411251e-01	1.253797e-01	
9.045127e-01	-1.307038e-02	1.336599e+00	3.309442e+02	4.263742e+01	3.074480e+05	1.063187e+05	2.771016e+02	7.481010e-01	1.100089e-01	
8.945358e-01	-1.434858e-02	1.330334e+00	3.322130e+02	4.228091e+01	3.062058e+05	1.056214e+05	2.765807e+02	7.550669e-01	9.464832e-02	
8.838717e-01	-1.569767e-02	1.324049e+00	3.334472e+02	4.188779e+01	3.049583e+05	1.049233e+05	2.760567e+02	7.620353e-01	7.926879e-02	
8.724932e-01	-1.711785e-02	1.317735e+00	3.346492e+02	4.145810e+01	3.037038e+05	1.042233e+05	2.755289e+02	7.690186e-01	6.384762e-02	
8.603753e-01	-1.860879e-02	1.311381e+00	3.358204e+02	4.099162e+01	3.024399e+05	1.035202e+05	2.749962e+02	7.760285e-01	4.835942e-02	
8.474957e-01	-2.016940e-02	1.304973e+00	3.369623e+02	4.048736e+01	3.011639e+05	1.028127e+05	2.744576e+02	7.830793e-01	3.277255e-02	
8.338357e-01	-2.179787e-02	1.298505e+00	3.380766e+02	3.994500e+01	2.998744e+05	1.020998e+05	2.739123e+02	7.901824e-01	1.706797e-02	
8.193807e-01	-2.349152e-02	1.291962e+00	3.391632e+02	3.936364e+01	2.985685e+05	1.013803e+05	2.733593e+02	7.973493e-01	1.217139e-03	
8.041209e-01	-2.524679e-02	1.285332e+00	3.402236e+02	3.874181e+01	2.972436e+05	1.006527e+05	2.727974e+02	8.045956e-01	-1.481132e-02	
7.880520e-01	-2.705912e-02	1.278602e+00	3.412586e+02	3.807784e+01	2.958972e+05	9.991569e+04	2.722254e+02	8.119363e-01	-3.104650e-02	
7.711762e-01	-2.892290e-02	1.271754e+00	3.422686e+02	3.736988e+01	2.945255e+05	9.916754e+04	2.716419e+02	8.193887e-01	-4.752779e-02	
7.535021e-01	-3.083146e-02	1.264770e+00	3.432542e+02	3.661538e+01	2.931247e+05	9.840627e+04	2.710451e+02	8.269735e-01	-6.429829e-02	
7.350461e-01	-3.277701e-02	1.257631e+00	3.442159e+02	3.581080e+01	2.916910e+05	9.762994e+04	2.704333e+02	8.347116e-01	-8.140052e-02	
7.158322e-01	-3.475055e-02	1.250317e+00	3.451533e+02	3.495209e+01	2.902202e+05	9.683657e+04	2.698048e+02	8.426238e-01	-9.887807e-02	
6.958926e-01	-3.674199e-02	1.242810e+00	3.460661e+02	3.403457e+01	2.887085e+05	9.602427e+04	2.691576e+02	8.507312e-01	-1.167727e-01	
6.752678e-01	-3.874005e-02	1.235083e+00	3.469534e+02	3.305254e+01	2.871505e+05	9.519043e+04	2.684895e+02	8.590613e-01	-1.351417e-01	
6.540069e-01	-4.073238e-02	1.227104e+00	3.478141e+02	3.199935e+01	2.855391e+05	9.433163e+04	2.677975e+02	8.676491e-01	-1.540606e-01	
6.321669e-01	-4.270556e-02	1.218834e+00	3.486459e+02	3.086666e+01	2.838665e+05	9.344432e+04	2.670783e+02	8.765307e-01	-1.736076e-01	
6.098127e-01	-4.464531e-02	1.210279e+00	3.494461e+02	2.964453e+01	2.821335e+05	9.252894e+04	2.663314e+02	8.857104e-01	-1.937731e-01	
5.870164e-01	-4.653654e-02	1.201509e+00	3.502115e+02	2.832445e+01	2.803548e+05	9.159270e+04	2.655609e+02	8.951342e-01	-2.143980e-01	
5.638564e-01	-4.836354e-02	1.192527e+00	3.509360e+02	2.690258e+01	2.785307e+05	9.063626e+04	2.647671e+02	9.047970e-01	-2.354680e-01	
5.404165e-01	-5.011031e-02	1.183049e+00	3.516113e+02	2.537451e+01	2.766014e+05	8.963139e+04	2.639294e+02	9.149458e-01	-2.576048e-01	
5.167849e-01	-5.176075e-02	1.172585e+00	3.522274e+02	2.372149e+01	2.744644e+05	8.852900e+04	2.630096e+02	9.260339e-01	-2.818899e-01	
4.930526e-01	-5.329892e-02	1.161240e+00	3.527790e+02	2.190733e+01	2.721419e+05	8.733961e+04	2.620110e+02	9.380109e-01	-3.080917e-01	
4.693124e-01	-5.470942e-02	1.150588e+00	3.532764e+02	1.991176e+01	2.699621e+05	8.622195e+04	2.610527e+02	9.494463e-01	-3.327133e-01	
4.456572e-01	-5.597780e-02	1.142761e+00	3.537343e+02	1.776174e+01	2.683682e+05	8.539282e+04	2.603133e+02	9.582340e-01	-3.509785e-01	
4.221787e-01	-5.709076e-02	1.137722e+00	3.541247e+02	1.550241e+01	2.673487e+05	8.485241e+04	2.598115e+02	9.641793e-01	-3.628836e-01	
3.989660e-01	-5.803653e-02	1.131039e+00	3.543619e+02	1.315234e+01	2.659768e+05	8.415533e+04	2.591997e+02	9.714097e-01	-3.782398e-01	
3.761043e-01	-5.880515e-02	1.114868e+00	3.543249e+02	1.064830e+01	2.626206e+05	8.250575e+04	2.578048e+02	9.878244e-01	-4.145793e-01	
3.536738e-01	-5.938874e-02	1.084415e+00	3.538850e+02	7.871106e+00	2.562910e+05	7.940781e+04	2.550928e+02	1.019474e+00	-4.828255e-01	
3.317484e-01	-5.978170e-02	1.048101e+00	3.531137e+02	4.815216e+00	2.487537e+05	7.570366e+04	2.516194e+02	1.059573e+00	-5.644262e-01	
3.103953e-01	-5.998066e-02	1.021912e+00	3.524466e+02	1.656213e+00	2.433297e+05	7.302032e+04	2.489205e+02	1.090449e+00	-6.235390e-01	
2.896741e-01	-5.998470e-02	1.011822e+00	3.521469e+02	-1.584290e+00	2.412419e+05	7.198456e+04	2.478368e+02	1.102789e+00	-6.463562e-01	
2.696362e-01	-5.979516e-02	1.013315e+00	3.521755e+02	-5.027454e+00	2.415524e+05	7.213639e+04	2.479935e+02	1.101007e+00	-6.430116e-01	
2.503250e-01	-5.941559e-02	1.020246e+00	3.523602e+02	-8.723100e+00	2.429916e+05	7.284292e+04	2.487211e+02	1.092722e+00	-6.274470e-01	
2.317754e-01	-5.885153e-02	1.028837e+00	3.525730e+02	-1.264443e+01	2.447784e+05	7.371557e+04	2.495990e+02	1.082708e+00	-6.082230e-01	
2.140142e-01	-5.811033e-02	1.037735e+00	3.527387e+02	-1.676769e+01	2.466304e+05	7.461791e+04	2.504881e+02	1.072543e+00	-5.883448e-01	
1.970602e-01	-5.720064e-02	1.046869e+00	3.528196e+02	-2.109320e+01	2.485305e+05	7.554550e+04	2.513892e+02	1.062216e+00	-5.679104e-01	
1.809249e-01	-5.613248e-02	1.056511e+00	3.527905e+02	-2.563246e+01	2.505328e+05	7.652795e+04	2.523344e+02	1.051355e+00	-5.462675e-01	
1.656128e-01	-5.491657e-02	1.066865e+00	3.526274e+02	-3.039721e+01	2.526785e+05	7.758763e+04	2.533456e+02	1.039701e+00	-5.229233e-01	
1.511220e-01	-5.356443e-02	1.078010e+00	3.523018e+02	-3.540135e+01	2.549827e+05	7.873357e+04	2.544295e+02	1.027167e+00	-4.976788e-01	
1.374449e-01	-5.208732e-02	1.089952e+00	3.517816e+02	-4.065727e+01	2.574457e+05	7.996747e+04	2.555855e+02	1.013748e+00	-4.704965e-01	
1.245691e-01	-5.049696e-02	1.102677e+00	3.510289e+02	-4.617825e+01	2.600632e+05	8.128901e+04	2.568112e+02	9.994580e-01	-4.413836e-01	
1.124778e-01	-4.880445e-02	1.116180e+00	3.500007e+02	-5.198603e+01	2.628334e+05	8.269916e+04	2.581054e+02	9.842958e-01	-4.103186e-01	
1.011508e-01	-4.702051e-02	1.130516e+00	3.486514e+02	-5.810450e+01	2.657661e+05	8.420436e+04	2.594705e+02	9.682120e-01	-3.771599e-01	
9.056504e-02	-4.515477e-02	1.145740e+00	3.469184e+02	-6.455543e+01	2.688710e+05	8.581224e+04	2.609117e+02	9.511249e-01	-3.417389e-01	
8.069524e-02	-4.321655e-02	1.161904e+00	3.447292e+02	-7.136697e+01	2.721569e+05	8.753027e+04	2.624329e+02	9.329587e-01	-3.038914e-01	
7.151469e-02	-4.121360e-02	1.179070e+00	3.419937e+02	-7.857688e+01	2.756341e+05	8.936701e+04	2.640389e+02	9.136221e-01	-2.634289e-01	
6.299566e-02	-3.915325e-02	1.197411e+00	3.386079e+02	-8.623547e+01	2.793368e+05	9.134210e+04	2.657406e+02	8.929397e-01	-2.199187e-01	
5.511041e-02	-3.704017e-02	1.217148e+00	3.344267e+02	-9.437676e+01	2.833071e+05	9.348169e+04	2.675552e+02	8.706452e-01	-1.727845e-01	
4.783111e-02	-3.487914e-02	1.238430e+00	3.292578e+02	-1.030279e+02	2.875707e+05	9.580631e+04	2.694963e+02	8.464924e-01	-1.215742e-01	
4.113082e-02	-3.267309e-02	1.261541e+00	3.228725e+02	-1.122400e+02	2.921825e+05	9.834890e+04	2.715804e+02	8.201714e-01	-6.556216e-02	
3.498395e-02	-3.042348e-02	1.286967e+00	3.149538e+02	-1.220403e+02	2.972374e+05	1.011650e+05	2.738376e+02	7.911531e-01	-3.525752e-03	
2.936747e-02	-2.812883e-02	1.315053e+00	3.050587e+02	-1.323608e+02	3.027960e+05	1.043008e+05	2.762961e+02	7.588557e-01	6.555528e-02	
2.425976e-02	-2.578933e-02	1.346335e+00	2.926529e+02	-1.431027e+02	3.089611e+05	1.078195e+05	2.789811e+02	7.226329e-01	1.430717e-01	
1.964405e-02	-2.340048e-02	1.381594e+00	2.770038e+02	-1.539935e+02	3.158831e+05	1.118128e+05	2.819300e+02	6.814977e-01	2.310405e-01	
1.550742e-02	-2.095817e-02	1.421351e+00	2.571598e+02	-1.643829e+02	3.236507e+05	1.163526e+05	2.851708e+02	6.343009e-01	3.310518e-01	
1.184208e-02	-1.845847e-02	1.466673e+00	2.320227e+02	-1.731676e+02	3.324740e+05	1.215594e+05	2.887259e+02	5.794992e-01	4.457554e-01	
8.651279e-03	-1.589304e-02	1.517267e+00	2.004586e+02	-1.780417e+02	3.422649e+05	1.274307e+05	2.925785e+02	5.153230e-01	5.750962e-01	
5.937817e-03	-1.326759e-02	1.573903e+00	1.617645e+02	-1.755952e+02	3.531940e+05	1.340343e+05	2.966663e+02	4.393208e-01	7.205707e-01	
3.732058e-03	-1.057701e-02	1.629978e+00	1.171799e+02	-1.610781e+02	3.638969e+05	1.406903e+05	3.006857e+02	3.515474e-01	8.671994e-01	
2.027997e-03	-7.862602e-03	1.684211e+00	6.996775e+01	-1.309284e+02	3.742807e+05	1.470953e+05	3.042514e+02	2.520703e-01	1.008298e+00	
9.240389e-04	-5.135319e-03	1.732665e+00	2.867895e+01	-7.889376e+01	3.837066e+05	1.526692e+05	3.069497e+02	1.379418e-01	1.131090e+00	
4.427347e-04	-2.460485e-03	1.743115e+00	6.984067e+00	-1.145874e+01	3.854509e+05	1.541597e+05	3.080883e+02	2.187864e-02	1.163924e+00	
1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
